Date,Country,infections,Month,Year
4/2/2020,Portugal,783,4,2020
4/3/2020,Portugal,852,4,2020
4/4/2020,Portugal,638,4,2020
4/5/2020,Portugal,754,4,2020
4/6/2020,Portugal,452,4,2020
4/7/2020,Portugal,712,4,2020
4/8/2020,Portugal,699,4,2020
4/9/2020,Portugal,815,4,2020
4/10/2020,Portugal,1516,4,2020
4/11/2020,Portugal,515,4,2020
4/12/2020,Portugal,598,4,2020
4/13/2020,Portugal,349,4,2020
4/14/2020,Portugal,514,4,2020
4/15/2020,Portugal,643,4,2020
4/16/2020,Portugal,750,4,2020
4/17/2020,Portugal,181,4,2020
4/18/2020,Portugal,663,4,2020
4/19/2020,Portugal,521,4,2020
4/20/2020,Portugal,657,4,2020
4/21/2020,Portugal,516,4,2020
4/22/2020,Portugal,603,4,2020
4/23/2020,Portugal,371,4,2020
4/24/2020,Portugal,444,4,2020
4/25/2020,Portugal,595,4,2020
4/26/2020,Portugal,472,4,2020
4/27/2020,Portugal,163,4,2020
4/28/2020,Portugal,295,4,2020
4/29/2020,Portugal,183,4,2020
4/30/2020,Portugal,540,4,2020
5/1/2020,Portugal,306,5,2020
5/2/2020,Portugal,-161,5,2020
5/3/2020,Portugal,92,5,2020
5/4/2020,Portugal,242,5,2020
5/5/2020,Portugal,178,5,2020
5/6/2020,Portugal,480,5,2020
5/7/2020,Portugal,533,5,2020
5/8/2020,Portugal,553,5,2020
5/9/2020,Portugal,138,5,2020
5/10/2020,Portugal,175,5,2020
5/11/2020,Portugal,98,5,2020
5/12/2020,Portugal,234,5,2020
5/13/2020,Portugal,219,5,2020
5/14/2020,Portugal,187,5,2020
5/15/2020,Portugal,264,5,2020
5/16/2020,Portugal,227,5,2020
5/17/2020,Portugal,226,5,2020
5/18/2020,Portugal,173,5,2020
5/19/2020,Portugal,223,5,2020
5/20/2020,Portugal,228,5,2020
5/21/2020,Portugal,252,5,2020
5/22/2020,Portugal,288,5,2020
5/23/2020,Portugal,271,5,2020
5/24/2020,Portugal,152,5,2020
5/25/2020,Portugal,165,5,2020
5/26/2020,Portugal,219,5,2020
5/27/2020,Portugal,285,5,2020
5/28/2020,Portugal,304,5,2020
5/29/2020,Portugal,350,5,2020
5/30/2020,Portugal,257,5,2020
5/31/2020,Portugal,297,5,2020
6/1/2020,Portugal,200,6,2020
6/2/2020,Portugal,195,6,2020
6/3/2020,Portugal,366,6,2020
6/4/2020,Portugal,331,6,2020
6/5/2020,Portugal,377,6,2020
6/6/2020,Portugal,382,6,2020
6/7/2020,Portugal,342,6,2020
6/8/2020,Portugal,192,6,2020
6/9/2020,Portugal,421,6,2020
6/10/2020,Portugal,294,6,2020
6/11/2020,Portugal,310,6,2020
6/12/2020,Portugal,270,6,2020
6/13/2020,Portugal,283,6,2020
6/14/2020,Portugal,227,6,2020
6/15/2020,Portugal,346,6,2020
6/16/2020,Portugal,300,6,2020
6/17/2020,Portugal,336,6,2020
6/18/2020,Portugal,417,6,2020
6/19/2020,Portugal,375,6,2020
6/20/2020,Portugal,377,6,2020
6/21/2020,Portugal,292,6,2020
6/22/2020,Portugal,259,6,2020
6/23/2020,Portugal,345,6,2020
6/24/2020,Portugal,367,6,2020
6/25/2020,Portugal,311,6,2020
6/26/2020,Portugal,451,6,2020
6/27/2020,Portugal,323,6,2020
6/28/2020,Portugal,457,6,2020
6/29/2020,Portugal,266,6,2020
6/30/2020,Portugal,229,6,2020
7/1/2020,Portugal,313,7,2020
7/2/2020,Portugal,328,7,2020
7/3/2020,Portugal,374,7,2020
7/4/2020,Portugal,413,7,2020
7/5/2020,Portugal,328,7,2020
7/6/2020,Portugal,232,7,2020
7/7/2020,Portugal,287,7,2020
7/8/2020,Portugal,443,7,2020
7/9/2020,Portugal,418,7,2020
7/10/2020,Portugal,402,7,2020
7/11/2020,Portugal,542,7,2020
7/12/2020,Portugal,291,7,2020
7/13/2020,Portugal,306,7,2020
7/14/2020,Portugal,233,7,2020
7/15/2020,Portugal,375,7,2020
7/16/2020,Portugal,339,7,2020
7/17/2020,Portugal,312,7,2020
7/18/2020,Portugal,313,7,2020
7/19/2020,Portugal,246,7,2020
7/20/2020,Portugal,135,7,2020
7/21/2020,Portugal,127,7,2020
7/22/2020,Portugal,252,7,2020
7/23/2020,Portugal,229,7,2020
7/24/2020,Portugal,313,7,2020
7/25/2020,Portugal,263,7,2020
7/26/2020,Portugal,209,7,2020
7/27/2020,Portugal,135,7,2020
7/28/2020,Portugal,111,7,2020
7/29/2020,Portugal,203,7,2020
7/30/2020,Portugal,255,7,2020
7/31/2020,Portugal,204,7,2020
8/1/2020,Portugal,238,8,2020
8/2/2020,Portugal,153,8,2020
8/3/2020,Portugal,106,8,2020
8/4/2020,Portugal,112,8,2020
8/5/2020,Portugal,167,8,2020
8/6/2020,Portugal,213,8,2020
8/7/2020,Portugal,290,8,2020
8/8/2020,Portugal,186,8,2020
8/9/2020,Portugal,131,8,2020
8/10/2020,Portugal,157,8,2020
8/11/2020,Portugal,120,8,2020
8/12/2020,Portugal,278,8,2020
8/13/2020,Portugal,325,8,2020
8/14/2020,Portugal,235,8,2020
8/15/2020,Portugal,198,8,2020
8/16/2020,Portugal,121,8,2020
8/17/2020,Portugal,132,8,2020
8/18/2020,Portugal,214,8,2020
8/19/2020,Portugal,253,8,2020
8/20/2020,Portugal,291,8,2020
8/21/2020,Portugal,219,8,2020
8/22/2020,Portugal,241,8,2020
8/23/2020,Portugal,145,8,2020
8/24/2020,Portugal,123,8,2020
8/25/2020,Portugal,192,8,2020
8/26/2020,Portugal,362,8,2020
8/27/2020,Portugal,399,8,2020
8/28/2020,Portugal,401,8,2020
8/29/2020,Portugal,374,8,2020
8/30/2020,Portugal,320,8,2020
8/31/2020,Portugal,244,8,2020
9/1/2020,Portugal,231,9,2020
9/2/2020,Portugal,390,9,2020
9/3/2020,Portugal,418,9,2020
9/4/2020,Portugal,406,9,2020
9/5/2020,Portugal,486,9,2020
9/6/2020,Portugal,315,9,2020
9/7/2020,Portugal,249,9,2020
9/8/2020,Portugal,388,9,2020
9/9/2020,Portugal,646,9,2020
9/10/2020,Portugal,585,9,2020
9/11/2020,Portugal,687,9,2020
9/12/2020,Portugal,497,9,2020
9/13/2020,Portugal,673,9,2020
9/14/2020,Portugal,613,9,2020
9/15/2020,Portugal,425,9,2020
9/16/2020,Portugal,605,9,2020
9/17/2020,Portugal,770,9,2020
9/18/2020,Portugal,780,9,2020
9/19/2020,Portugal,849,9,2020
9/20/2020,Portugal,552,9,2020
9/21/2020,Portugal,623,9,2020
9/22/2020,Portugal,463,9,2020
9/23/2020,Portugal,802,9,2020
9/24/2020,Portugal,691,9,2020
9/25/2020,Portugal,899,9,2020
9/26/2020,Portugal,884,9,2020
9/27/2020,Portugal,665,9,2020
9/28/2020,Portugal,425,9,2020
9/29/2020,Portugal,688,9,2020
9/30/2020,Portugal,825,9,2020
10/1/2020,Portugal,854,10,2020
10/2/2020,Portugal,888,10,2020
10/3/2020,Portugal,963,10,2020
10/4/2020,Portugal,904,10,2020
10/5/2020,Portugal,734,10,2020
10/6/2020,Portugal,427,10,2020
10/7/2020,Portugal,944,10,2020
10/8/2020,Portugal,1278,10,2020
10/9/2020,Portugal,1394,10,2020
10/10/2020,Portugal,1646,10,2020
10/11/2020,Portugal,1090,10,2020
10/12/2020,Portugal,1249,10,2020
10/13/2020,Portugal,1208,10,2020
10/14/2020,Portugal,2072,10,2020
10/15/2020,Portugal,2101,10,2020
10/16/2020,Portugal,2608,10,2020
10/17/2020,Portugal,2153,10,2020
10/18/2020,Portugal,1856,10,2020
10/19/2020,Portugal,1949,10,2020
10/20/2020,Portugal,1876,10,2020
10/21/2020,Portugal,2535,10,2020
10/22/2020,Portugal,3270,10,2020
10/23/2020,Portugal,2899,10,2020
10/24/2020,Portugal,3669,10,2020
10/25/2020,Portugal,2577,10,2020
10/26/2020,Portugal,2447,10,2020
10/27/2020,Portugal,3299,10,2020
10/28/2020,Portugal,3960,10,2020
10/29/2020,Portugal,4224,10,2020
10/30/2020,Portugal,4656,10,2020
10/31/2020,Portugal,4007,10,2020
11/1/2020,Portugal,3062,11,2020
11/2/2020,Portugal,2506,11,2020
11/3/2020,Portugal,2596,11,2020
11/4/2020,Portugal,7497,11,2020
11/5/2020,Portugal,4410,11,2020
11/6/2020,Portugal,5550,11,2020
11/7/2020,Portugal,6640,11,2020
11/8/2020,Portugal,5784,11,2020
11/9/2020,Portugal,4096,11,2020
11/10/2020,Portugal,3817,11,2020
11/11/2020,Portugal,4935,11,2020
11/12/2020,Portugal,5839,11,2020
11/13/2020,Portugal,6653,11,2020
11/14/2020,Portugal,6602,11,2020
11/15/2020,Portugal,6035,11,2020
11/16/2020,Portugal,8371,11,2020
11/17/2020,Portugal,4452,11,2020
11/18/2020,Portugal,5891,11,2020
11/19/2020,Portugal,6994,11,2020
11/20/2020,Portugal,6489,11,2020
11/21/2020,Portugal,6472,11,2020
11/22/2020,Portugal,4788,11,2020
11/23/2020,Portugal,4044,11,2020
11/24/2020,Portugal,3919,11,2020
11/25/2020,Portugal,5290,11,2020
11/26/2020,Portugal,6383,11,2020
11/27/2020,Portugal,5444,11,2020
11/28/2020,Portugal,4868,11,2020
11/29/2020,Portugal,4093,11,2020
11/30/2020,Portugal,3262,11,2020
12/1/2020,Portugal,2401,12,2020
12/2/2020,Portugal,3384,12,2020
12/3/2020,Portugal,3772,12,2020
12/4/2020,Portugal,4935,12,2020
12/5/2020,Portugal,6087,12,2020
12/6/2020,Portugal,3834,12,2020
12/7/2020,Portugal,2597,12,2020
12/8/2020,Portugal,2905,12,2020
12/9/2020,Portugal,4097,12,2020
12/10/2020,Portugal,3134,12,2020
12/11/2020,Portugal,5080,12,2020
12/12/2020,Portugal,4413,12,2020
12/13/2020,Portugal,4044,12,2020
12/14/2020,Portugal,2194,12,2020
12/15/2020,Portugal,2638,12,2020
12/16/2020,Portugal,4720,12,2020
12/17/2020,Portugal,4320,12,2020
12/18/2020,Portugal,4336,12,2020
12/19/2020,Portugal,3835,12,2020
12/20/2020,Portugal,3334,12,2020
12/21/2020,Portugal,2099,12,2020
12/22/2020,Portugal,2436,12,2020
12/23/2020,Portugal,4602,12,2020
12/24/2020,Portugal,4378,12,2020
12/25/2020,Portugal,4146,12,2020
12/26/2020,Portugal,1214,12,2020
12/27/2020,Portugal,1577,12,2020
12/28/2020,Portugal,2093,12,2020
12/29/2020,Portugal,3336,12,2020
12/30/2020,Portugal,6049,12,2020
12/31/2020,Portugal,7627,12,2020
1/1/2021,Portugal,6951,1,2021
1/2/2021,Portugal,3241,1,2021
1/3/2021,Portugal,3384,1,2021
1/4/2021,Portugal,4369,1,2021
1/5/2021,Portugal,4956,1,2021
1/6/2021,Portugal,10027,1,2021
1/7/2021,Portugal,9927,1,2021
1/8/2021,Portugal,10176,1,2021
1/9/2021,Portugal,9478,1,2021
1/10/2021,Portugal,7502,1,2021
1/11/2021,Portugal,5604,1,2021
1/12/2021,Portugal,7259,1,2021
1/13/2021,Portugal,10556,1,2021
1/14/2021,Portugal,10698,1,2021
1/15/2021,Portugal,10663,1,2021
1/16/2021,Portugal,10947,1,2021
1/17/2021,Portugal,10385,1,2021
1/18/2021,Portugal,6702,1,2021
1/19/2021,Portugal,10455,1,2021
1/20/2021,Portugal,14647,1,2021
1/21/2021,Portugal,13544,1,2021
1/22/2021,Portugal,13987,1,2021
1/23/2021,Portugal,15333,1,2021
1/24/2021,Portugal,11721,1,2021
1/25/2021,Portugal,6923,1,2021
1/26/2021,Portugal,10765,1,2021
1/27/2021,Portugal,15073,1,2021
1/28/2021,Portugal,16432,1,2021
1/29/2021,Portugal,13200,1,2021
1/30/2021,Portugal,12435,1,2021
1/31/2021,Portugal,9498,1,2021
2/1/2021,Portugal,5805,2,2021
2/2/2021,Portugal,5540,2,2021
2/3/2021,Portugal,9083,2,2021
2/4/2021,Portugal,7914,2,2021
2/5/2021,Portugal,6916,2,2021
2/6/2021,Portugal,6132,2,2021
2/7/2021,Portugal,3508,2,2021
2/8/2021,Portugal,2505,2,2021
2/9/2021,Portugal,2583,2,2021
2/10/2021,Portugal,4387,2,2021
2/11/2021,Portugal,3480,2,2021
2/12/2021,Portugal,2854,2,2021
2/13/2021,Portugal,2856,2,2021
2/14/2021,Portugal,1677,2,2021
2/15/2021,Portugal,1303,2,2021
2/16/2021,Portugal,1502,2,2021
2/17/2021,Portugal,2324,2,2021
2/18/2021,Portugal,1944,2,2021
2/19/2021,Portugal,1940,2,2021
2/20/2021,Portugal,1570,2,2021
2/21/2021,Portugal,1186,2,2021
2/22/2021,Portugal,549,2,2021
2/23/2021,Portugal,1032,2,2021
2/24/2021,Portugal,1480,2,2021
2/25/2021,Portugal,1160,2,2021
2/26/2021,Portugal,1027,2,2021
2/27/2021,Portugal,1071,2,2021
2/28/2021,Portugal,718,2,2021
3/1/2021,Portugal,394,3,2021
3/2/2021,Portugal,691,3,2021
3/3/2021,Portugal,979,3,2021
3/4/2021,Portugal,830,3,2021
3/5/2021,Portugal,949,3,2021
3/6/2021,Portugal,1007,3,2021
3/7/2021,Portugal,682,3,2021
3/8/2021,Portugal,365,3,2021
3/9/2021,Portugal,847,3,2021
3/10/2021,Portugal,642,3,2021
3/11/2021,Portugal,627,3,2021
3/12/2021,Portugal,577,3,2021
3/13/2021,Portugal,564,3,2021
3/14/2021,Portugal,541,3,2021
3/15/2021,Portugal,256,3,2021
3/16/2021,Portugal,384,3,2021
3/17/2021,Portugal,673,3,2021
3/18/2021,Portugal,485,3,2021
3/19/2021,Portugal,568,3,2021
3/20/2021,Portugal,457,3,2021
3/21/2021,Portugal,450,3,2021
3/22/2021,Portugal,248,3,2021
3/23/2021,Portugal,434,3,2021
3/24/2021,Portugal,575,3,2021
3/25/2021,Portugal,423,3,2021
3/26/2021,Portugal,488,3,2021
3/27/2021,Portugal,344,3,2021
3/28/2021,Portugal,365,3,2021
3/29/2021,Portugal,309,3,2021
3/30/2021,Portugal,388,3,2021
3/31/2021,Portugal,618,3,2021
4/1/2021,Portugal,592,4,2021
4/2/2021,Portugal,548,4,2021
4/3/2021,Portugal,280,4,2021
4/4/2021,Portugal,193,4,2021
4/5/2021,Portugal,159,4,2021
4/6/2021,Portugal,874,4,2021
4/7/2021,Portugal,663,4,2021
4/8/2021,Portugal,602,4,2021
4/9/2021,Portugal,694,4,2021
4/10/2021,Portugal,601,4,2021
4/11/2021,Portugal,566,4,2021
4/12/2021,Portugal,271,4,2021
4/13/2021,Portugal,408,4,2021
4/14/2021,Portugal,684,4,2021
4/15/2021,Portugal,501,4,2021
4/16/2021,Portugal,553,4,2021
4/17/2021,Portugal,649,4,2021
4/18/2021,Portugal,441,4,2021
4/19/2021,Portugal,220,4,2021
4/20/2021,Portugal,424,4,2021
4/21/2021,Portugal,610,4,2021
4/22/2021,Portugal,636,4,2021
4/23/2021,Portugal,506,4,2021
4/24/2021,Portugal,567,4,2021
4/25/2021,Portugal,478,4,2021
4/26/2021,Portugal,196,4,2021
4/27/2021,Portugal,353,4,2021
4/28/2021,Portugal,572,4,2021
4/29/2021,Portugal,470,4,2021
4/30/2021,Portugal,460,4,2021
5/1/2021,Portugal,454,5,2021
5/2/2021,Portugal,330,5,2021
5/3/2021,Portugal,180,5,2021
5/4/2021,Portugal,258,5,2021
5/5/2021,Portugal,387,5,2021
5/6/2021,Portugal,373,5,2021
5/7/2021,Portugal,377,5,2021
5/8/2021,Portugal,406,5,2021
5/9/2021,Portugal,324,5,2021
5/10/2021,Portugal,158,5,2021
5/11/2021,Portugal,268,5,2021
5/12/2021,Portugal,485,5,2021
5/13/2021,Portugal,436,5,2021
5/14/2021,Portugal,450,5,2021
5/15/2021,Portugal,469,5,2021
5/16/2021,Portugal,334,5,2021
5/17/2021,Portugal,199,5,2021
5/18/2021,Portugal,386,5,2021
5/19/2021,Portugal,511,5,2021
5/20/2021,Portugal,451,5,2021
5/21/2021,Portugal,559,5,2021
5/22/2021,Portugal,523,5,2021
5/23/2021,Portugal,413,5,2021
5/24/2021,Portugal,241,5,2021
5/25/2021,Portugal,375,5,2021
5/26/2021,Portugal,594,5,2021
5/27/2021,Portugal,572,5,2021
5/28/2021,Portugal,598,5,2021
5/29/2021,Portugal,609,5,2021
5/30/2021,Portugal,445,5,2021
5/31/2021,Portugal,435,5,2021
6/1/2021,Portugal,445,6,2021
6/2/2021,Portugal,724,6,2021
6/3/2021,Portugal,769,6,2021
6/4/2021,Portugal,430,6,2021
6/5/2021,Portugal,573,6,2021
6/6/2021,Portugal,612,6,2021
6/7/2021,Portugal,388,6,2021
6/8/2021,Portugal,598,6,2021
6/9/2021,Portugal,890,6,2021
6/10/2021,Portugal,910,6,2021
6/11/2021,Portugal,519,6,2021
6/12/2021,Portugal,789,6,2021
6/13/2021,Portugal,707,6,2021
6/14/2021,Portugal,625,6,2021
6/15/2021,Portugal,973,6,2021
6/16/2021,Portugal,1350,6,2021
6/17/2021,Portugal,1233,6,2021
6/18/2021,Portugal,1298,6,2021
6/19/2021,Portugal,1183,6,2021
6/20/2021,Portugal,941,6,2021
6/21/2021,Portugal,756,6,2021
6/22/2021,Portugal,1020,6,2021
6/23/2021,Portugal,1497,6,2021
6/24/2021,Portugal,1556,6,2021
6/25/2021,Portugal,1604,6,2021
6/26/2021,Portugal,1568,6,2021
6/27/2021,Portugal,1496,6,2021
6/28/2021,Portugal,902,6,2021
6/29/2021,Portugal,1746,6,2021
6/30/2021,Portugal,2362,6,2021
7/1/2021,Portugal,2449,7,2021
7/2/2021,Portugal,2436,7,2021
7/3/2021,Portugal,2605,7,2021
7/4/2021,Portugal,2041,7,2021
7/5/2021,Portugal,1483,7,2021
7/6/2021,Portugal,2170,7,2021
7/7/2021,Portugal,3285,7,2021
7/8/2021,Portugal,3269,7,2021
7/9/2021,Portugal,3194,7,2021
7/10/2021,Portugal,3162,7,2021
7/11/2021,Portugal,2323,7,2021
7/12/2021,Portugal,1782,7,2021
7/13/2021,Portugal,2650,7,2021
7/14/2021,Portugal,4153,7,2021
7/15/2021,Portugal,3641,7,2021
7/16/2021,Portugal,3547,7,2021
7/17/2021,Portugal,3677,7,2021
7/18/2021,Portugal,3261,7,2021
7/19/2021,Portugal,1855,7,2021
7/20/2021,Portugal,2706,7,2021
7/21/2021,Portugal,4376,7,2021
7/22/2021,Portugal,3622,7,2021
7/23/2021,Portugal,3794,7,2021
7/24/2021,Portugal,3396,7,2021
7/25/2021,Portugal,2625,7,2021
7/26/2021,Portugal,1610,7,2021
7/27/2021,Portugal,2316,7,2021
7/28/2021,Portugal,3452,7,2021
7/29/2021,Portugal,3009,7,2021
7/30/2021,Portugal,2595,7,2021
7/31/2021,Portugal,2590,7,2021
8/1/2021,Portugal,2306,8,2021
8/2/2021,Portugal,1190,8,2021
8/3/2021,Portugal,2076,8,2021
8/4/2021,Portugal,3203,8,2021
8/5/2021,Portugal,2581,8,2021
8/6/2021,Portugal,2377,8,2021
8/7/2021,Portugal,2621,8,2021
8/8/2021,Portugal,1982,8,2021
8/9/2021,Portugal,1094,8,2021
8/10/2021,Portugal,2232,8,2021
8/11/2021,Portugal,2948,8,2021
8/12/2021,Portugal,2708,8,2021
8/13/2021,Portugal,2598,8,2021
8/14/2021,Portugal,2571,8,2021
8/15/2021,Portugal,2217,8,2021
8/16/2021,Portugal,1135,8,2021
8/17/2021,Portugal,2118,8,2021
8/18/2021,Portugal,2983,8,2021
8/19/2021,Portugal,2554,8,2021
8/20/2021,Portugal,2507,8,2021
8/21/2021,Portugal,2676,8,2021
8/22/2021,Portugal,2112,8,2021
8/23/2021,Portugal,1126,8,2021
8/24/2021,Portugal,2261,8,2021
8/25/2021,Portugal,3062,8,2021
8/26/2021,Portugal,2552,8,2021
8/27/2021,Portugal,2370,8,2021
8/28/2021,Portugal,2374,8,2021
8/29/2021,Portugal,1782,8,2021
8/30/2021,Portugal,1072,8,2021
8/31/2021,Portugal,1908,8,2021
9/1/2021,Portugal,1565,9,2021
9/2/2021,Portugal,2830,9,2021
9/3/2021,Portugal,1822,9,2021
9/4/2021,Portugal,1713,9,2021
9/5/2021,Portugal,1190,9,2021
9/6/2021,Portugal,663,9,2021
9/7/2021,Portugal,1231,9,2021
9/8/2021,Portugal,1778,9,2021
9/9/2021,Portugal,1408,9,2021
9/10/2021,Portugal,1323,9,2021
9/11/2021,Portugal,1223,9,2021
9/12/2021,Portugal,911,9,2021
9/13/2021,Portugal,458,9,2021
9/14/2021,Portugal,1058,9,2021
9/15/2021,Portugal,1247,9,2021
9/16/2021,Portugal,1062,9,2021
9/17/2021,Portugal,1023,9,2021
9/18/2021,Portugal,939,9,2021
9/19/2021,Portugal,677,9,2021
9/20/2021,Portugal,272,9,2021
9/21/2021,Portugal,780,9,2021
9/22/2021,Portugal,891,9,2021
9/23/2021,Portugal,885,9,2021
9/24/2021,Portugal,757,9,2021
9/25/2021,Portugal,713,9,2021
9/26/2021,Portugal,599,9,2021
9/27/2021,Portugal,230,9,2021
9/28/2021,Portugal,600,9,2021
9/29/2021,Portugal,755,9,2021
9/30/2021,Portugal,749,9,2021
10/1/2021,Portugal,696,10,2021
10/2/2021,Portugal,690,10,2021
10/3/2021,Portugal,449,10,2021
10/4/2021,Portugal,193,10,2021
10/5/2021,Portugal,730,10,2021
10/6/2021,Portugal,500,10,2021
10/7/2021,Portugal,731,10,2021
10/8/2021,Portugal,841,10,2021
10/9/2021,Portugal,704,10,2021
10/10/2021,Portugal,499,10,2021
10/11/2021,Portugal,327,10,2021
10/12/2021,Portugal,719,10,2021
10/13/2021,Portugal,828,10,2021
10/14/2021,Portugal,777,10,2021
10/15/2021,Portugal,766,10,2021
10/16/2021,Portugal,612,10,2021
10/17/2021,Portugal,465,10,2021
10/18/2021,Portugal,291,10,2021
10/19/2021,Portugal,832,10,2021
10/20/2021,Portugal,927,10,2021
10/21/2021,Portugal,865,10,2021
10/22/2021,Portugal,930,10,2021
10/23/2021,Portugal,883,10,2021
10/24/2021,Portugal,604,10,2021
10/25/2021,Portugal,313,10,2021
10/26/2021,Portugal,829,10,2021
10/27/2021,Portugal,965,10,2021
10/28/2021,Portugal,888,10,2021
10/29/2021,Portugal,844,10,2021
10/30/2021,Portugal,911,10,2021
10/31/2021,Portugal,763,10,2021
11/1/2021,Portugal,491,11,2021
11/2/2021,Portugal,450,11,2021
11/3/2021,Portugal,1074,11,2021
11/4/2021,Portugal,1382,11,2021
11/5/2021,Portugal,1289,11,2021
11/6/2021,Portugal,1197,11,2021
11/7/2021,Portugal,1023,11,2021
11/8/2021,Portugal,568,11,2021
11/9/2021,Portugal,1182,11,2021
11/10/2021,Portugal,1654,11,2021
11/11/2021,Portugal,1477,11,2021
11/12/2021,Portugal,1751,11,2021
11/13/2021,Portugal,1816,11,2021
11/14/2021,Portugal,1483,11,2021
11/15/2021,Portugal,974,11,2021
11/16/2021,Portugal,1693,11,2021
11/17/2021,Portugal,2527,11,2021
11/18/2021,Portugal,2398,11,2021
11/19/2021,Portugal,2371,11,2021
11/20/2021,Portugal,2333,11,2021
11/21/2021,Portugal,2499,11,2021
11/22/2021,Portugal,1475,11,2021
11/23/2021,Portugal,2560,11,2021
11/24/2021,Portugal,3773,11,2021
11/25/2021,Portugal,3150,11,2021
11/26/2021,Portugal,3205,11,2021
11/27/2021,Portugal,3364,11,2021
11/28/2021,Portugal,2897,11,2021
11/29/2021,Portugal,1635,11,2021
11/30/2021,Portugal,2907,11,2021
12/1/2021,Portugal,4670,12,2021
12/2/2021,Portugal,2898,12,2021
12/3/2021,Portugal,2535,12,2021
12/4/2021,Portugal,5649,12,2021
12/5/2021,Portugal,3786,12,2021
12/6/2021,Portugal,2216,12,2021
12/7/2021,Portugal,3417,12,2021
12/8/2021,Portugal,5286,12,2021
12/9/2021,Portugal,3588,12,2021
12/10/2021,Portugal,3742,12,2021
12/11/2021,Portugal,5373,12,2021
12/12/2021,Portugal,3879,12,2021
12/13/2021,Portugal,2314,12,2021
12/14/2021,Portugal,3591,12,2021
12/15/2021,Portugal,5800,12,2021
12/16/2021,Portugal,5137,12,2021
12/17/2021,Portugal,4644,12,2021
12/18/2021,Portugal,5062,12,2021
12/19/2021,Portugal,4266,12,2021
12/20/2021,Portugal,2752,12,2021
12/21/2021,Portugal,5754,12,2021
12/22/2021,Portugal,8937,12,2021
12/23/2021,Portugal,10549,12,2021
12/24/2021,Portugal,12943,12,2021
12/25/2021,Portugal,10016,12,2021
12/26/2021,Portugal,3732,12,2021
12/27/2021,Portugal,6334,12,2021
12/28/2021,Portugal,17172,12,2021
12/29/2021,Portugal,26867,12,2021
12/30/2021,Portugal,28659,12,2021
12/31/2021,Portugal,30829,12,2021
1/1/2022,Portugal,23290,1,2022
1/2/2022,Portugal,11080,1,2022
1/3/2022,Portugal,10554,1,2022
1/4/2022,Portugal,25836,1,2022
1/5/2022,Portugal,39570,1,2022
1/6/2022,Portugal,39074,1,2022
1/7/2022,Portugal,38734,1,2022
1/8/2022,Portugal,35643,1,2022
1/9/2022,Portugal,26419,1,2022
1/10/2022,Portugal,20212,1,2022
1/11/2022,Portugal,33340,1,2022
1/12/2022,Portugal,40945,1,2022
1/13/2022,Portugal,40134,1,2022
1/14/2022,Portugal,40090,1,2022
1/15/2022,Portugal,38136,1,2022
1/16/2022,Portugal,32271,1,2022
1/17/2022,Portugal,21917,1,2022
1/18/2022,Portugal,43729,1,2022
1/19/2022,Portugal,52549,1,2022
1/20/2022,Portugal,56426,1,2022
1/21/2022,Portugal,58530,1,2022
1/22/2022,Portugal,58131,1,2022
1/23/2022,Portugal,45569,1,2022
1/24/2022,Portugal,32758,1,2022
1/25/2022,Portugal,57657,1,2022
1/26/2022,Portugal,65578,1,2022
1/27/2022,Portugal,65706,1,2022
1/28/2022,Portugal,63833,1,2022
1/29/2022,Portugal,59194,1,2022
1/30/2022,Portugal,45335,1,2022
1/31/2022,Portugal,77281,1,2022
2/1/2022,Portugal,28971,2,2022
2/2/2022,Portugal,53704,2,2022
2/3/2022,Portugal,57505,2,2022
2/4/2022,Portugal,53312,2,2022
2/5/2022,Portugal,50021,2,2022
2/6/2022,Portugal,44091,2,2022
2/7/2022,Portugal,32946,2,2022
2/8/2022,Portugal,17909,2,2022
2/9/2022,Portugal,32851,2,2022
2/10/2022,Portugal,36231,2,2022
2/11/2022,Portugal,29587,2,2022
2/12/2022,Portugal,25804,2,2022
2/13/2022,Portugal,20862,2,2022
2/14/2022,Portugal,16930,2,2022
2/15/2022,Portugal,8888,2,2022
2/16/2022,Portugal,19436,2,2022
2/17/2022,Portugal,21355,2,2022
2/18/2022,Portugal,17803,2,2022
2/19/2022,Portugal,16745,2,2022
2/20/2022,Portugal,15160,2,2022
2/21/2022,Portugal,10059,2,2022
2/22/2022,Portugal,6147,2,2022
2/23/2022,Portugal,14303,2,2022
2/24/2022,Portugal,19438,2,2022
2/25/2022,Portugal,12655,2,2022
2/26/2022,Portugal,11493,2,2022
2/27/2022,Portugal,10563,2,2022
2/28/2022,Portugal,7666,2,2022
3/1/2022,Portugal,4345,3,2022
3/2/2022,Portugal,11812,3,2022
3/3/2022,Portugal,10468,3,2022
3/4/2022,Portugal,13085,3,2022
3/5/2022,Portugal,15691,3,2022
3/6/2022,Portugal,15141,3,2022
3/7/2022,Portugal,10639,3,2022
3/8/2022,Portugal,5926,3,2022
3/9/2022,Portugal,16205,3,2022
3/10/2022,Portugal,15635,3,2022
3/11/2022,Portugal,13692,3,2022
3/12/2022,Portugal,13367,3,2022
3/13/2022,Portugal,12933,3,2022
3/14/2022,Portugal,9023,3,2022
3/15/2022,Portugal,4908,3,2022
3/16/2022,Portugal,14748,3,2022
3/17/2022,Portugal,15284,3,2022
3/18/2022,Portugal,13648,3,2022
