Date,Austria,Italy,Portugal,Greece,Taiwan*,Indonesia,India,Mexico,Thailand,Iran
3/18/20,226.0,4207.0,0.0,31.0,23.0,55.0,14.0,25.0,35.0,1192.0
3/19/20,346.0,5322.0,337.0,0.0,8.0,84.0,38.0,46.0,60.0,1046.0
3/20/20,372.0,5986.0,235.0,77.0,27.0,58.0,50.0,39.0,50.0,1237.0
3/21/20,455.0,6557.0,260.0,35.0,18.0,81.0,86.0,48.0,89.0,966.0
3/22/20,511.0,5560.0,320.0,94.0,16.0,64.0,66.0,65.0,188.0,1028.0
3/23/20,546.0,4789.0,460.0,71.0,26.0,65.0,103.0,51.0,122.0,1411.0
3/24/20,618.0,5249.0,302.0,48.0,20.0,107.0,37.0,38.0,106.0,1762.0
3/25/20,687.0,5210.0,633.0,92.0,20.0,104.0,121.0,70.0,107.0,2206.0
3/26/20,723.0,6203.0,549.0,0.0,17.0,103.0,70.0,110.0,111.0,2389.0
3/27/20,754.0,5909.0,724.0,0.0,15.0,153.0,160.0,132.0,91.0,2926.0
3/28/20,1056.0,5974.0,902.0,0.0,16.0,109.0,100.0,131.0,108.0,3076.0
3/29/20,807.0,5217.0,792.0,321.0,15.0,130.0,37.0,145.0,141.0,2901.0
3/30/20,617.0,4050.0,446.0,0.0,8.0,129.0,227.0,101.0,138.0,3186.0
3/31/20,547.0,4053.0,1035.0,0.0,16.0,114.0,146.0,121.0,128.0,3110.0
4/1/20,673.0,4782.0,808.0,0.0,7.0,149.0,601.0,163.0,120.0,2988.0
4/2/20,549.0,4668.0,783.0,0.0,10.0,113.0,545.0,132.0,104.0,2875.0
4/3/20,549.0,4585.0,852.0,457.0,9.0,196.0,24.0,178.0,103.0,2715.0
4/4/20,438.0,4805.0,638.0,60.0,7.0,106.0,515.0,202.0,89.0,2560.0
4/5/20,411.0,4316.0,754.0,62.0,8.0,181.0,506.0,253.0,102.0,2483.0
4/6/20,253.0,3599.0,452.0,20.0,10.0,218.0,1190.0,296.0,51.0,2274.0
4/7/20,183.0,3039.0,712.0,77.0,3.0,247.0,533.0,346.0,38.0,2089.0
4/8/20,306.0,3836.0,699.0,52.0,3.0,218.0,605.0,396.0,111.0,1997.0
4/9/20,289.0,4204.0,815.0,71.0,1.0,337.0,809.0,260.0,54.0,1634.0
4/10/20,290.0,3951.0,1516.0,54.0,2.0,219.0,873.0,403.0,50.0,1972.0
4/11/20,276.0,4694.0,515.0,72.0,3.0,330.0,848.0,375.0,45.0,1837.0
4/12/20,357.0,4092.0,598.0,0.0,3.0,399.0,759.0,442.0,33.0,1657.0
4/13/20,203.0,3153.0,349.0,64.0,5.0,316.0,1248.0,353.0,28.0,1617.0
4/14/20,111.0,2972.0,514.0,25.0,0.0,282.0,1034.0,385.0,34.0,1574.0
4/15/20,87.0,2667.0,643.0,22.0,2.0,297.0,835.0,448.0,30.0,1512.0
4/16/20,150.0,3786.0,750.0,15.0,0.0,380.0,1108.0,450.0,29.0,1606.0
4/17/20,129.0,3493.0,181.0,17.0,0.0,407.0,922.0,578.0,28.0,1499.0
4/18/20,111.0,3491.0,663.0,11.0,3.0,325.0,1370.0,622.0,33.0,1374.0
4/19/20,100.0,3047.0,521.0,10.0,22.0,327.0,1893.0,764.0,32.0,1343.0
4/20/20,60.0,2256.0,657.0,0.0,2.0,185.0,924.0,511.0,27.0,1294.0
4/21/20,47.0,2729.0,516.0,156.0,3.0,375.0,1541.0,729.0,19.0,1297.0
4/22/20,68.0,3370.0,603.0,7.0,1.0,283.0,1290.0,1043.0,15.0,1194.0
4/23/20,70.0,2646.0,371.0,55.0,1.0,357.0,1707.0,1089.0,13.0,1030.0
4/24/20,73.0,3021.0,444.0,27.0,1.0,436.0,1453.0,1239.0,15.0,1168.0
4/25/20,60.0,2357.0,595.0,16.0,1.0,396.0,1753.0,970.0,53.0,1134.0
4/26/20,79.0,2324.0,472.0,11.0,0.0,275.0,1607.0,835.0,15.0,1153.0
4/27/20,62.0,1739.0,163.0,17.0,0.0,214.0,1561.0,852.0,9.0,991.0
4/28/20,35.0,2091.0,295.0,32.0,0.0,415.0,1873.0,1223.0,7.0,1112.0
4/29/20,70.0,2086.0,183.0,10.0,0.0,260.0,1738.0,1047.0,9.0,1073.0
4/30/20,49.0,1872.0,540.0,15.0,0.0,347.0,1801.0,1425.0,7.0,983.0
5/1/20,61.0,1965.0,306.0,21.0,0.0,433.0,2394.0,1515.0,6.0,1006.0
5/2/20,54.0,1900.0,-161.0,8.0,3.0,292.0,2442.0,1349.0,6.0,802.0
5/3/20,37.0,1389.0,92.0,6.0,4.0,349.0,2806.0,1383.0,3.0,976.0
5/4/20,28.0,1221.0,242.0,6.0,2.0,395.0,3932.0,1434.0,18.0,1223.0
5/5/20,12.0,1075.0,178.0,10.0,0.0,484.0,2963.0,1120.0,1.0,1323.0
5/6/20,30.0,1444.0,480.0,21.0,1.0,367.0,3587.0,1609.0,1.0,1680.0
5/7/20,54.0,1401.0,533.0,15.0,1.0,338.0,3364.0,1982.0,3.0,1485.0
5/8/20,46.0,1327.0,553.0,13.0,0.0,336.0,3344.0,1906.0,8.0,1556.0
5/9/20,39.0,1083.0,138.0,19.0,0.0,533.0,3113.0,1938.0,4.0,1529.0
5/10/20,49.0,802.0,175.0,6.0,0.0,387.0,4353.0,1562.0,5.0,1383.0
5/11/20,30.0,744.0,98.0,10.0,0.0,233.0,3607.0,1305.0,6.0,1683.0
5/12/20,15.0,1402.0,234.0,18.0,0.0,484.0,3524.0,1997.0,2.0,1481.0
5/13/20,66.0,888.0,219.0,16.0,0.0,689.0,3763.0,1862.0,0.0,1958.0
5/14/20,38.0,992.0,187.0,10.0,0.0,568.0,3942.0,2409.0,1.0,1808.0
5/15/20,52.0,789.0,264.0,40.0,0.0,490.0,3787.0,2437.0,7.0,2102.0
5/16/20,54.0,875.0,227.0,9.0,0.0,529.0,4864.0,2112.0,0.0,1757.0
5/17/20,81.0,675.0,226.0,15.0,0.0,489.0,5050.0,2075.0,3.0,1806.0
5/18/20,15.0,451.0,173.0,2.0,0.0,496.0,4630.0,2414.0,3.0,2294.0
5/19/20,26.0,813.0,223.0,4.0,0.0,486.0,6147.0,2713.0,2.0,2111.0
5/20/20,58.0,665.0,228.0,10.0,0.0,693.0,5553.0,2248.0,1.0,2346.0
5/21/20,61.0,642.0,252.0,3.0,0.0,973.0,6198.0,2973.0,3.0,2392.0
5/22/20,30.0,652.0,288.0,20.0,1.0,634.0,6568.0,2960.0,0.0,2311.0
5/23/20,31.0,669.0,271.0,3.0,0.0,949.0,6629.0,3329.0,3.0,1869.0
5/24/20,28.0,531.0,152.0,2.0,0.0,526.0,7113.0,2764.0,0.0,2180.0
5/25/20,24.0,300.0,165.0,4.0,0.0,479.0,6414.0,2485.0,2.0,2023.0
5/26/20,31.0,397.0,219.0,7.0,0.0,415.0,5843.0,3455.0,3.0,1787.0
5/27/20,25.0,584.0,285.0,14.0,0.0,686.0,7293.0,3463.0,9.0,2080.0
5/28/20,22.0,593.0,304.0,3.0,0.0,687.0,7300.0,3377.0,11.0,2258.0
5/29/20,50.0,516.0,350.0,3.0,1.0,678.0,8105.0,3227.0,11.0,2819.0
5/30/20,19.0,416.0,257.0,6.0,0.0,557.0,8336.0,2885.0,1.0,2282.0
5/31/20,42.0,333.0,297.0,2.0,0.0,700.0,8782.0,3152.0,4.0,2516.0
6/1/20,32.0,200.0,200.0,1.0,1.0,467.0,7761.0,2771.0,1.0,2979.0
6/2/20,5.0,318.0,195.0,19.0,0.0,609.0,8821.0,3891.0,1.0,3117.0
6/3/20,19.0,321.0,366.0,15.0,0.0,684.0,9633.0,3912.0,1.0,3134.0
6/4/20,16.0,177.0,331.0,0.0,0.0,585.0,9889.0,4442.0,17.0,3574.0
6/5/20,53.0,518.0,377.0,97.0,0.0,703.0,9471.0,4346.0,1.0,2886.0
6/6/20,17.0,270.0,382.0,0.0,0.0,993.0,10438.0,3593.0,2.0,2269.0
6/7/20,67.0,197.0,342.0,0.0,0.0,672.0,10864.0,3484.0,8.0,2364.0
6/8/20,31.0,280.0,192.0,0.0,0.0,847.0,8442.0,2999.0,7.0,2043.0
6/9/20,25.0,283.0,421.0,9.0,0.0,1043.0,10218.0,4199.0,2.0,2095.0
6/10/20,24.0,202.0,294.0,10.0,0.0,1240.0,10459.0,4883.0,4.0,2011.0
6/11/20,15.0,379.0,310.0,20.0,0.0,979.0,10930.0,4790.0,0.0,2218.0
6/12/20,34.0,163.0,270.0,20.0,0.0,1111.0,11458.0,5222.0,4.0,2369.0
6/13/20,22.0,346.0,283.0,4.0,0.0,1014.0,11929.0,3494.0,5.0,2430.0
6/14/20,37.0,338.0,227.0,9.0,0.0,857.0,11502.0,4147.0,1.0,2472.0
6/15/20,22.0,301.0,346.0,13.0,2.0,1017.0,10667.0,3427.0,0.0,2449.0
6/16/20,18.0,210.0,300.0,14.0,0.0,1106.0,10974.0,4599.0,0.0,2563.0
6/17/20,53.0,328.0,336.0,55.0,0.0,1031.0,12881.0,4930.0,0.0,2612.0
6/18/20,19.0,331.0,417.0,24.0,1.0,1331.0,13586.0,5662.0,6.0,2596.0
6/19/20,31.0,-148.0,375.0,10.0,0.0,1041.0,14516.0,5030.0,5.0,2615.0
6/20/20,32.0,264.0,377.0,19.0,0.0,1226.0,15403.0,4717.0,1.0,2322.0
6/21/20,52.0,224.0,292.0,10.0,0.0,862.0,14831.0,5343.0,1.0,2368.0
6/22/20,32.0,221.0,259.0,21.0,0.0,954.0,14933.0,4577.0,3.0,2573.0
6/23/20,29.0,113.0,345.0,15.0,0.0,1051.0,15968.0,6288.0,5.0,2445.0
6/24/20,31.0,577.0,367.0,8.0,0.0,1113.0,16922.0,5437.0,1.0,2531.0
6/25/20,43.0,296.0,311.0,11.0,1.0,1178.0,17296.0,6104.0,1.0,2595.0
6/26/20,35.0,255.0,451.0,22.0,0.0,1240.0,18552.0,5441.0,4.0,2628.0
6/27/20,44.0,175.0,323.0,23.0,0.0,1385.0,19906.0,4410.0,0.0,2456.0
6/28/20,74.0,174.0,457.0,10.0,0.0,1198.0,19459.0,4050.0,0.0,2489.0
6/29/20,45.0,126.0,266.0,14.0,0.0,1082.0,18522.0,3805.0,7.0,2536.0
6/30/20,62.0,142.0,229.0,19.0,0.0,1293.0,18641.0,5432.0,2.0,2457.0
7/1/20,49.0,182.0,313.0,23.0,0.0,1385.0,19160.0,5681.0,2.0,2549.0
7/2/20,101.0,201.0,328.0,26.0,1.0,1624.0,20903.0,6741.0,6.0,2652.0
7/3/20,95.0,223.0,374.0,28.0,1.0,1301.0,22771.0,6740.0,1.0,2566.0
7/4/20,80.0,235.0,413.0,25.0,0.0,1447.0,24850.0,6914.0,5.0,2449.0
7/5/20,134.0,192.0,328.0,8.0,0.0,1607.0,24248.0,4683.0,5.0,2560.0
7/6/20,106.0,208.0,232.0,43.0,0.0,1209.0,22251.0,4902.0,5.0,2613.0
7/7/20,76.0,137.0,287.0,27.0,0.0,1268.0,22753.0,6258.0,0.0,2637.0
7/8/20,68.0,193.0,443.0,33.0,0.0,1853.0,24879.0,6995.0,2.0,2691.0
7/9/20,91.0,214.0,418.0,50.0,0.0,2657.0,26506.0,7280.0,5.0,2079.0
7/10/20,118.0,276.0,402.0,60.0,0.0,1611.0,27114.0,6891.0,0.0,2262.0
7/11/20,72.0,188.0,542.0,40.0,2.0,1671.0,28606.0,6094.0,14.0,2397.0
7/12/20,105.0,234.0,291.0,31.0,0.0,1681.0,28732.0,4482.0,1.0,2186.0
7/13/20,90.0,169.0,306.0,23.0,0.0,1282.0,28498.0,4685.0,3.0,2349.0
7/14/20,52.0,114.0,233.0,57.0,0.0,1591.0,29429.0,7051.0,7.0,2521.0
7/15/20,99.0,162.0,375.0,27.0,0.0,1522.0,32676.0,6149.0,5.0,2388.0
7/16/20,122.0,230.0,339.0,29.0,0.0,1574.0,34975.0,6406.0,4.0,2500.0
7/17/20,130.0,231.0,312.0,25.0,0.0,1462.0,35252.0,7257.0,3.0,2379.0
7/18/20,141.0,249.0,313.0,19.0,0.0,1752.0,38697.0,7615.0,7.0,2166.0
7/19/20,124.0,218.0,246.0,24.0,0.0,1639.0,40425.0,5311.0,3.0,2182.0
7/20/20,81.0,190.0,135.0,5.0,0.0,1693.0,37132.0,5172.0,1.0,2414.0
7/21/20,87.0,128.0,127.0,36.0,0.0,1655.0,37740.0,6859.0,5.0,2625.0
7/22/20,90.0,280.0,252.0,29.0,4.0,1882.0,45720.0,6019.0,-2.0,2586.0
7/23/20,137.0,306.0,229.0,33.0,0.0,1906.0,49310.0,8438.0,16.0,2621.0
7/24/20,162.0,252.0,313.0,25.0,3.0,1761.0,48916.0,7573.0,10.0,2489.0
7/25/20,117.0,274.0,263.0,31.0,0.0,1868.0,48611.0,6751.0,3.0,2316.0
7/26/20,153.0,254.0,209.0,27.0,0.0,1492.0,49981.0,5480.0,9.0,2333.0
7/27/20,112.0,168.0,135.0,34.0,4.0,1525.0,44457.0,4973.0,4.0,2434.0
7/28/20,101.0,202.0,111.0,52.0,5.0,1748.0,51596.0,7208.0,2.0,2667.0
7/29/20,96.0,288.0,203.0,57.0,0.0,2381.0,50294.0,5752.0,1.0,2636.0
7/30/20,153.0,382.0,255.0,65.0,0.0,1904.0,52783.0,7730.0,6.0,2621.0
7/31/20,102.0,379.0,204.0,76.0,0.0,2040.0,61242.0,8458.0,6.0,2674.0
8/1/20,190.0,295.0,238.0,110.0,7.0,1560.0,54735.0,9556.0,2.0,2548.0
8/2/20,123.0,238.0,153.0,75.0,1.0,1519.0,52972.0,4853.0,5.0,2685.0
8/3/20,62.0,159.0,106.0,75.0,-1.0,1679.0,52050.0,4767.0,3.0,2598.0
8/4/20,70.0,190.0,112.0,118.0,2.0,1922.0,52509.0,6148.0,1.0,2751.0
8/5/20,93.0,384.0,167.0,118.0,0.0,1815.0,56282.0,6139.0,7.0,2697.0
8/6/20,83.0,401.0,213.0,150.0,1.0,1882.0,62538.0,6590.0,2.0,2634.0
8/7/20,159.0,552.0,290.0,147.0,0.0,2473.0,61537.0,6717.0,15.0,2450.0
8/8/20,119.0,347.0,186.0,151.0,2.0,2277.0,64399.0,6495.0,3.0,2125.0
8/9/20,90.0,463.0,131.0,202.0,-2.0,1893.0,62064.0,4376.0,3.0,2020.0
8/10/20,104.0,259.0,157.0,126.0,0.0,1687.0,53601.0,5558.0,0.0,2132.0
8/11/20,72.0,412.0,120.0,193.0,3.0,1693.0,60963.0,6686.0,0.0,2345.0
8/12/20,158.0,476.0,278.0,235.0,1.0,1942.0,66999.0,5858.0,5.0,2510.0
8/13/20,187.0,522.0,325.0,204.0,0.0,2098.0,64553.0,7371.0,3.0,2625.0
8/14/20,190.0,574.0,235.0,251.0,0.0,2307.0,64732.0,5618.0,17.0,2501.0
8/15/20,251.0,629.0,198.0,226.0,1.0,2345.0,64030.0,6345.0,0.0,2245.0
8/16/20,349.0,477.0,121.0,217.0,2.0,2081.0,57711.0,4448.0,1.0,2133.0
8/17/20,156.0,320.0,132.0,147.0,1.0,1821.0,55018.0,3571.0,1.0,2247.0
8/18/20,169.0,401.0,214.0,250.0,1.0,1673.0,64572.0,5506.0,3.0,2385.0
8/19/20,259.0,642.0,253.0,212.0,0.0,1902.0,69672.0,5792.0,1.0,2444.0
8/20/20,252.0,840.0,291.0,250.0,0.0,2266.0,68900.0,6775.0,7.0,2279.0
8/21/20,347.0,947.0,219.0,204.0,1.0,2197.0,69876.0,5928.0,1.0,2206.0
8/22/20,331.0,1071.0,241.0,243.0,0.0,2090.0,69239.0,6482.0,0.0,2028.0
8/23/20,302.0,1209.0,145.0,283.0,0.0,2037.0,61408.0,3948.0,5.0,2113.0
8/24/20,229.0,953.0,123.0,155.0,0.0,1877.0,60975.0,3541.0,2.0,2245.0
8/25/20,193.0,876.0,192.0,168.0,0.0,2447.0,57224.0,4916.0,5.0,2213.0
8/26/20,243.0,1366.0,362.0,0.0,0.0,2306.0,85687.0,5267.0,1.0,2243.0
8/27/20,301.0,1409.0,399.0,544.0,0.0,2719.0,77266.0,6026.0,1.0,2190.0
8/28/20,319.0,1460.0,401.0,269.0,0.0,3003.0,76472.0,5824.0,6.0,2115.0
8/29/20,226.0,1444.0,374.0,177.0,1.0,3308.0,78761.0,5974.0,1.0,1905.0
8/30/20,394.0,1365.0,320.0,157.0,0.0,2858.0,78512.0,4129.0,0.0,1754.0
8/31/20,237.0,996.0,244.0,183.0,0.0,2743.0,69921.0,3719.0,1.0,1642.0
9/1/20,223.0,975.0,231.0,207.0,0.0,2775.0,78357.0,6476.0,5.0,1682.0
9/2/20,221.0,1326.0,390.0,233.0,1.0,3075.0,83883.0,4921.0,8.0,1858.0
9/3/20,286.0,1397.0,418.0,241.0,0.0,3622.0,83341.0,5937.0,2.0,1994.0
9/4/20,429.0,1732.0,406.0,202.0,1.0,3269.0,86432.0,6196.0,4.0,2026.0
9/5/20,366.0,1694.0,486.0,186.0,2.0,3128.0,90632.0,6319.0,7.0,1894.0
9/6/20,380.0,1296.0,315.0,138.0,1.0,3444.0,90802.0,4614.0,6.0,1992.0
9/7/20,217.0,1150.0,249.0,139.0,1.0,2880.0,75809.0,3486.0,1.0,2152.0
9/8/20,367.0,1369.0,388.0,169.0,1.0,3046.0,89706.0,5351.0,1.0,2302.0
9/9/20,396.0,1430.0,646.0,248.0,0.0,3307.0,95735.0,4461.0,1.0,2313.0
9/10/20,552.0,1597.0,585.0,372.0,1.0,3861.0,96551.0,5043.0,7.0,2063.0
9/11/20,691.0,1616.0,687.0,282.0,2.0,3737.0,97570.0,5935.0,7.0,2313.0
9/12/20,598.0,1501.0,497.0,302.0,0.0,3806.0,94372.0,5674.0,5.0,2139.0
9/13/20,930.0,1456.0,673.0,204.0,0.0,3636.0,92071.0,4408.0,7.0,2089.0
9/14/20,415.0,1008.0,613.0,180.0,1.0,3141.0,83809.0,3335.0,2.0,2619.0
9/15/20,414.0,1229.0,425.0,310.0,0.0,3507.0,90123.0,4771.0,5.0,2705.0
9/16/20,820.0,1452.0,605.0,311.0,1.0,3963.0,97894.0,4444.0,10.0,2981.0
9/17/20,723.0,1583.0,770.0,359.0,3.0,3635.0,96424.0,3182.0,0.0,2815.0
9/18/20,854.0,1907.0,780.0,338.0,0.0,3891.0,93337.0,4841.0,7.0,3049.0
9/19/20,806.0,1637.0,849.0,240.0,3.0,4168.0,92605.0,5167.0,3.0,2845.0
9/20/20,874.0,1587.0,552.0,164.0,1.0,3989.0,86961.0,3542.0,6.0,3097.0
9/21/20,667.0,1350.0,623.0,453.0,2.0,4176.0,75083.0,2917.0,0.0,3341.0
9/22/20,471.0,1391.0,463.0,333.0,0.0,4071.0,83347.0,4683.0,5.0,3712.0
9/23/20,582.0,1640.0,802.0,358.0,0.0,4465.0,86508.0,4786.0,3.0,3605.0
9/24/20,719.0,1786.0,691.0,341.0,0.0,4634.0,86052.0,5408.0,2.0,3521.0
9/25/20,804.0,1912.0,899.0,286.0,1.0,4823.0,85362.0,5401.0,3.0,3563.0
9/26/20,657.0,1869.0,884.0,315.0,0.0,4494.0,88600.0,5573.0,3.0,3204.0
9/27/20,763.0,1766.0,665.0,216.0,0.0,3874.0,82170.0,3886.0,1.0,3362.0
9/28/20,591.0,1494.0,425.0,263.0,3.0,3509.0,70589.0,3400.0,22.0,3512.0
9/29/20,545.0,1647.0,688.0,416.0,0.0,4002.0,80472.0,4446.0,14.0,3677.0
9/30/20,739.0,1850.0,825.0,352.0,1.0,4284.0,86821.0,5053.0,5.0,3582.0
10/1/20,759.0,2548.0,854.0,411.0,1.0,4174.0,81484.0,5099.0,5.0,3825.0
10/2/20,854.0,2499.0,888.0,460.0,2.0,4317.0,79476.0,4775.0,6.0,3552.0
10/3/20,790.0,2843.0,963.0,267.0,0.0,4007.0,75829.0,4863.0,8.0,3523.0
10/4/20,1014.0,2578.0,904.0,229.0,0.0,3992.0,74442.0,3712.0,2.0,3653.0
10/5/20,718.0,2257.0,734.0,300.0,1.0,3622.0,61267.0,28115.0,5.0,3902.0
10/6/20,737.0,2677.0,427.0,399.0,3.0,4056.0,72049.0,4828.0,10.0,4151.0
10/7/20,927.0,3677.0,944.0,406.0,2.0,4538.0,78524.0,4580.0,15.0,4019.0
10/8/20,1078.0,4458.0,1278.0,434.0,1.0,4850.0,70496.0,5300.0,7.0,4392.0
10/9/20,1274.0,5372.0,1394.0,391.0,3.0,4094.0,73272.0,5532.0,6.0,4142.0
10/10/20,1110.0,5724.0,1646.0,306.0,0.0,4294.0,74383.0,4308.0,6.0,3875.0
10/11/20,1260.0,5456.0,1090.0,280.0,0.0,4497.0,66732.0,3175.0,2.0,3822.0
10/12/20,1014.0,4619.0,1249.0,294.0,2.0,3267.0,55342.0,3542.0,5.0,4206.0
10/13/20,830.0,5898.0,1208.0,408.0,1.0,3906.0,63509.0,4295.0,2.0,4108.0
10/14/20,1143.0,7332.0,2072.0,435.0,0.0,4127.0,67708.0,4056.0,9.0,4830.0
10/15/20,1321.0,8803.0,2101.0,452.0,1.0,4411.0,63371.0,5514.0,13.0,4616.0
10/16/20,1435.0,10009.0,2608.0,503.0,4.0,4301.0,62212.0,6751.0,4.0,4552.0
10/17/20,1522.0,10925.0,2153.0,482.0,0.0,4301.0,61871.0,5447.0,10.0,4103.0
10/18/20,1795.0,11705.0,1856.0,438.0,0.0,4105.0,55722.0,4119.0,7.0,3890.0
10/19/20,1485.0,9337.0,1949.0,432.0,5.0,3373.0,46790.0,3699.0,5.0,4251.0
10/20/20,1199.0,10871.0,1876.0,667.0,3.0,3602.0,54044.0,5788.0,9.0,5039.0
10/21/20,1646.0,15199.0,2535.0,865.0,1.0,4267.0,55839.0,6845.0,9.0,5616.0
10/22/20,1978.0,16078.0,3270.0,882.0,4.0,4432.0,54366.0,6612.0,10.0,5471.0
10/23/20,2654.0,19143.0,2899.0,841.0,0.0,4369.0,53370.0,6604.0,8.0,6134.0
10/24/20,3231.0,19640.0,3669.0,935.0,2.0,4070.0,50129.0,6025.0,4.0,5814.0
10/25/20,3347.0,21273.0,2577.0,790.0,0.0,3732.0,45148.0,4360.0,5.0,6191.0
10/26/20,2970.0,17007.0,2447.0,714.0,0.0,3222.0,36470.0,4166.0,7.0,5960.0
10/27/20,2474.0,21989.0,3299.0,1256.0,0.0,3520.0,43893.0,5942.0,3.0,6968.0
10/28/20,2782.0,24988.0,3960.0,1547.0,0.0,4029.0,49881.0,5595.0,12.0,6824.0
10/29/20,4373.0,26829.0,4224.0,1211.0,3.0,3565.0,48648.0,5948.0,5.0,8293.0
10/30/20,4469.0,31079.0,4656.0,1686.0,1.0,2897.0,48268.0,6000.0,12.0,8011.0
10/31/20,5047.0,31756.0,4007.0,2055.0,1.0,3143.0,46963.0,6151.0,5.0,7820.0
11/1/20,5715.0,29905.0,3062.0,1678.0,3.0,2696.0,45231.0,4430.0,4.0,7719.0
11/2/20,4790.0,22253.0,2506.0,1151.0,5.0,2618.0,38310.0,3763.0,3.0,8289.0
11/3/20,4479.0,28241.0,2596.0,2166.0,4.0,2973.0,46253.0,5250.0,10.0,8932.0
11/4/20,5192.0,30548.0,7497.0,2646.0,1.0,3356.0,50210.0,5225.0,7.0,8452.0
11/5/20,6362.0,34502.0,4410.0,2915.0,1.0,4065.0,47638.0,5567.0,6.0,8772.0
11/6/20,7111.0,37802.0,5550.0,2447.0,4.0,3778.0,50356.0,5931.0,8.0,8864.0
11/7/20,6953.0,39809.0,6640.0,2555.0,0.0,4262.0,45674.0,6810.0,12.0,9450.0
11/8/20,8090.0,32614.0,5784.0,1889.0,4.0,3880.0,45903.0,5887.0,7.0,9236.0
11/9/20,5325.0,25269.0,4096.0,1489.0,1.0,2853.0,38073.0,4960.0,3.0,10463.0
11/10/20,5744.0,35090.0,3817.0,2383.0,2.0,3779.0,44281.0,5746.0,4.0,10339.0
11/11/20,6247.0,32961.0,4935.0,2751.0,4.0,3770.0,47905.0,7646.0,3.0,11780.0
11/12/20,7435.0,37977.0,5839.0,3316.0,5.0,4173.0,44879.0,5658.0,5.0,11517.0
11/13/20,9177.0,40902.0,6653.0,3038.0,8.0,5444.0,44684.0,5558.0,9.0,11737.0
11/14/20,8257.0,37249.0,6602.0,2835.0,3.0,5272.0,41100.0,5860.0,5.0,11203.0
11/15/20,7018.0,33977.0,6035.0,1695.0,2.0,4106.0,30548.0,3269.0,8.0,12543.0
11/16/20,5098.0,27352.0,8371.0,2198.0,1.0,3535.0,29163.0,2874.0,1.0,13053.0
11/17/20,4612.0,32191.0,4452.0,2422.0,2.0,3807.0,38617.0,1757.0,3.0,13352.0
11/18/20,6075.0,34280.0,5891.0,3209.0,2.0,4265.0,45576.0,3918.0,2.0,13421.0
11/19/20,7522.0,36176.0,6994.0,3227.0,2.0,4798.0,45882.0,4472.0,8.0,13223.0
11/20/20,6434.0,37239.0,6489.0,2551.0,2.0,4792.0,46232.0,6426.0,4.0,13260.0
11/21/20,6607.0,34764.0,6472.0,2309.0,0.0,4998.0,45209.0,6719.0,10.0,12931.0
11/22/20,6465.0,28337.0,4788.0,1498.0,6.0,4360.0,44059.0,9187.0,11.0,13053.0
11/23/20,5154.0,22927.0,4044.0,1387.0,1.0,4442.0,37975.0,7483.0,7.0,12460.0
11/24/20,2436.0,23227.0,3919.0,2131.0,0.0,4192.0,44376.0,10794.0,2.0,13721.0
11/25/20,4608.0,25852.0,5290.0,2151.0,5.0,5534.0,44489.0,10335.0,4.0,13843.0
11/26/20,5743.0,29001.0,6383.0,2018.0,2.0,4917.0,43082.0,8107.0,16.0,13961.0
11/27/20,5391.0,28342.0,5444.0,1981.0,14.0,5828.0,41322.0,12081.0,19.0,14051.0
11/28/20,5018.0,26315.0,4868.0,1747.0,9.0,5418.0,41810.0,10728.0,5.0,13402.0
11/29/20,4238.0,20646.0,4093.0,1193.0,3.0,6267.0,38772.0,5668.0,11.0,12950.0
11/30/20,3737.0,16376.0,3262.0,1044.0,24.0,4617.0,31118.0,6472.0,21.0,13321.0
12/1/20,2391.0,19347.0,2401.0,2199.0,4.0,5092.0,36604.0,8819.0,10.0,13881.0
12/2/20,3375.0,20709.0,3384.0,2185.0,6.0,5533.0,35551.0,11251.0,18.0,13621.0
12/3/20,3937.0,23219.0,3772.0,1882.0,1.0,8369.0,36595.0,11030.0,13.0,13922.0
12/4/20,3568.0,24110.0,4935.0,1648.0,4.0,5803.0,36652.0,12127.0,14.0,13341.0
12/5/20,3656.0,21052.0,6087.0,1383.0,4.0,6027.0,36011.0,11625.0,19.0,12151.0
12/6/20,3591.0,18887.0,3834.0,903.0,22.0,6089.0,32981.0,7455.0,14.0,11561.0
12/7/20,2865.0,13679.0,2597.0,1250.0,0.0,5754.0,26567.0,6399.0,21.0,10827.0
12/8/20,2067.0,14837.0,2905.0,1324.0,2.0,5292.0,32080.0,11006.0,19.0,11023.0
12/9/20,2512.0,12755.0,4097.0,1675.0,2.0,6058.0,31521.0,11974.0,25.0,10223.0
12/10/20,2632.0,16998.0,3134.0,1533.0,4.0,6033.0,29373.0,11897.0,18.0,10403.0
12/11/20,2480.0,18726.0,5080.0,1395.0,1.0,6310.0,30031.0,12253.0,11.0,9384.0
12/12/20,3090.0,19902.0,4413.0,1194.0,8.0,6388.0,30254.0,12057.0,12.0,8411.0
12/13/20,2835.0,17937.0,4044.0,692.0,3.0,6189.0,27071.0,8608.0,17.0,7451.0
12/14/20,2636.0,12025.0,2194.0,639.0,4.0,5489.0,22065.0,5930.0,28.0,7501.0
12/15/20,2506.0,14839.0,2638.0,1199.0,2.0,6120.0,26382.0,11228.0,9.0,7704.0
12/16/20,2743.0,17568.0,4720.0,1185.0,7.0,6725.0,24010.0,10297.0,15.0,7603.0
